2010-12-05-chapter-5-traveling-in-the-wilderness-ase,Chapter 5: Traveling in the Wilderness,http://media.ldscdn.org/thumbnails/2010-12-05-chapter-5-traveling-in-the-wilderness-138x81.jpg,3:03,"Ishmael and his family join Lehi's family in the wilderness. The sons of Lehi marry the daughters of Ishmael. They have many trials in the wilderness, and some of them rebel. They reach the seashore and name the land Bountiful."
2010-12-02-chapter-2-lehi-warns-the-people-ase,Chapter 2: Lehi Warns the People,http://media.ldscdn.org/thumbnails/2010-12-02-chapter-2-lehi-warns-the-people-138x81.jpg,1:11,Lehi warns the people of Jerusalem to repent or they will soon be destroyed. The people are angry with Lehi and try to kill him.
2010-12-22-chapter-22-almas-mission-to-ammonihah-ase,Chapter 22: Alma’s Mission to Ammonihah,http://media.ldscdn.org/thumbnails/2010-12-22-chapter-22-almas-mission-to-ammonihah-138x81.jpg,5:46,"Alma steps down as chief judge to spread the gospel. Alma finds Amulek, and they preach together. Zeezrom tries to confound them but is unable to do so. Zeezrom and others repent and are baptized. The believers are persecuted."
2010-12-19-chapter-19-the-sons-of-mosiah-become-missionaries-ase,Chapter 19: The Sons of Mosiah Become Missionaries,http://media.ldscdn.org/thumbnails/2010-12-19-chapter-19-the-sons-of-mosiah-become-missionaries-138x81.jpg,1:02,"The four sons of Mosiah desire to preach the gospel among the Lamanites. They all refuse to be king. King Mosiah prays, and the Lord tells him to let his sons go. They fast and pray that they will be good missionaries."
2010-12-24-chapter-24-ammon-meets-king-lamonis-father-ase,Chapter 24: Ammon Meets King Lamoni’s Father,http://media.ldscdn.org/thumbnails/2010-12-24-chapter-24-ammon-meets-king-lamonis-father-138x81.jpg,1:54,"Ammon and King Lamoni go to rescue Aaron out of prison. They meet King Lamoni’s father on the way. At first, his father is very angry, but his heart is softened and he helps free Aaron from prison."
2010-12-13-chapter-13-zeniff-ase,Chapter 13: Zeniff,http://media.ldscdn.org/thumbnails/2010-12-13-chapter-13-zeniff-138x81.jpg,1:57,"The Lamanites allow Zeniff and his people to live in their land. The Lamanites agree to not attack, but they do not honor their promise. The Nephites pray for strength. They are able to defeat the Lamanites for two generations."
2010-12-23-chapter-23-ammon-a-great-servant-ase,Chapter 23: Ammon: A Great Servant,http://media.ldscdn.org/thumbnails/2010-12-23-chapter-23-ammon-a-great-servant-138x81.jpg,4:10,"Ammon becomes a servant of King Lamoni. He defends the king’s flock from a band of robbers. King Lamoni is impressed with Ammon’s faithfulness. Ammon teaches King Lamoni, and he is converted."
2010-12-17-chapter-17-alma-and-his-people-escape-ase,Chapter 17: Alma and His People Escape,http://media.ldscdn.org/thumbnails/2010-12-17-chapter-17-alma-and-his-people-escape-138x81.jpg,1:54,Lamanites take over the land of Alma and his people. They pray to God to be freed. God strengthens them and prepares a way for them to escape. They make it to Zarahemla and are welcomed by King Mosiah and his people.
2010-12-20-chapter-20-alma-and-nehor-ase,Chapter 20: Alma and Nehor,http://media.ldscdn.org/thumbnails/2010-12-20-chapter-20-alma-and-nehor-138x81.jpg,1:47,"Alma the Younger becomes the first chief judge. A wicked man named Nehor leads many away with his lies and kills Gideon. Nehor is put to death, but many still believe his words. Those who continue to follow God and care for the poor are blessed."
2010-12-18-chapter-18-alma-the-younger-repents-ase,Chapter 18: Alma the Younger Repents,http://media.ldscdn.org/thumbnails/2010-12-18-chapter-18-alma-the-younger-repents-138x81.jpg,3:14,Alma becomes the leader of the Church. His son Alma the Younger and the sons of Mosiah persecute the followers of Christ. An angel appears to them and calls them to repentance. They repent and try to repair the evil they did.
2010-12-14-chapter-14-abinadi-and-king-noah-ase,Chapter 14: Abinadi and King Noah,http://media.ldscdn.org/thumbnails/2010-12-14-chapter-14-abinadi-and-king-noah-138x81.jpg,4:31,"Abinadi teaches wicked King Noah and his priests. King Noah becomes angry and has Abinadi killed. Alma, one of King Noah’s priests, believes Abinadi and flees."
2010-12-21-chapter-21-the-amlicites-ase,Chapter 21: The Amlicites,http://media.ldscdn.org/thumbnails/2010-12-21-chapter-21-the-amlicites-138x81.jpg,1:52,"Amlici, a wicked Nephite, wants to become king, and many follow him. The people vote, and he is not made king. He and his followers fight against the righteous Nephites. The Nephites are blessed with strength and defeat the Amlicites."
2010-12-15-chapter-15-alma-teaches-and-baptizes-ase,Chapter 15: Alma Teaches and Baptizes,http://media.ldscdn.org/thumbnails/2010-12-15-chapter-15-alma-teaches-and-baptizes-138x81.jpg,2:09,"Alma writes down the words of Abinadi and preaches the gospel to the Nephites. Many people follow him and are baptized. The army of King Noah comes looking for them, but they escape and establish a righteous civilization."
2010-12-16-chapter-16-king-limhi-and-his-people-escape-ase,Chapter 16: King Limhi and His People Escape,http://media.ldscdn.org/thumbnails/2010-12-16-chapter-16-king-limhi-and-his-people-escape-138x81.jpg,1:41,Limhi becomes the king of the Nephites who were captured by the Lamanites. Ammon and other Nephites arrive from Zarahemla and help King Limhi's people to escape and return to Zarahemla.
2010-12-36-chapter-36-hagoth-ase,Chapter 36: Hagoth,http://media.ldscdn.org/thumbnails/2010-12-36-chapter-36-hagoth-138x81.jpg,0:48,Hagoth and a group of Nephites leave Zarahemla and travel north. They built ships and set sail. They took food and supplies and were never heard from again.
2010-12-30-chapter-30-alma-counsels-his-sons-ase,Chapter 30: Alma Counsels His Sons,http://media.ldscdn.org/thumbnails/2010-12-30-chapter-30-alma-counsels-his-sons-138x81.jpg,2:34,"Alma counsels with his three sons. He commends Helaman and Shiblon for their faith, but he chastises Corianton for breaking the commandments and setting a bad example for the Zoramites. Alma and his sons continue to preach the gospel."
2010-12-31-chapter-31-captain-moroni-defeats-zerahemnah-ase,Chapter 31: Captain Moroni Defeats Zerahemnah,http://media.ldscdn.org/thumbnails/2010-12-31-chapter-31-captain-moroni-defeats-zerahemnah-138x81.jpg,3:32,"Zerahemnah, the leader of the Lamanites, brings his army to fight the Nephites. Captain Moroni's army is well prepared and battle against the Lamanites."
2010-12-32-chapter-32-captain-moroni-and-the-title-of-liberty-ase,Chapter 32: Captain Moroni and the Title of Liberty,http://media.ldscdn.org/thumbnails/2010-12-32-chapter-32-captain-moroni-and-the-title-of-liberty-138x81.jpg,1:48,A wicked man named Amalickiah wants to be king over the Nephites. Many Nephites leave the Church and follow him. Captain Moroni erects the title of liberty and encourages the Nephites to protect their freedom.
2010-12-28-chapter-28-the-zoramites-and-the-rameumptom-ase,Chapter 28: The Zoramites and the Rameumptom,http://media.ldscdn.org/thumbnails/2010-12-28-chapter-28-the-zoramites-and-the-rameumptom-138x81.jpg,2:31,"Alma and Amulek find success among the poor Zoramites. They teach them about faith, Jesus Christ, and God's plan for His children."
2010-12-25-chapter-25-aaron-teaches-king-lamonis-father-ase,Chapter 25: Aaron Teaches King Lamoni’s Father,http://media.ldscdn.org/thumbnails/2010-12-25-chapter-25-aaron-teaches-king-lamonis-father-138x81.jpg,1:53,"Aaron goes to the land of King Lamoni's father and teaches him the gospel. He is converted, and many believe him."
2010-12-29-chapter-29-alma-teaches-about-faith-and-the-word-of-god-ase,Chapter 29: Alma Teaches about Faith and the Word of God,http://media.ldscdn.org/thumbnails/2010-12-29-chapter-29-alma-teaches-about-faith-and-the-word-of-god-138x81.jpg,1:03,"Alma teaches the Zoramites about faith. He says that faith is believing something that is true but that cannot be seen. He teaches that if you continue to study the gospel, your faith will become stronger."
2010-12-33-chapter-33-king-men-versus-freemen-ase,Chapter 33: King-Men versus Freemen,http://media.ldscdn.org/thumbnails/2010-12-33-chapter-33-king-men-versus-freemen-138x81.jpg,1:41,The Nephites in favor of a king refuse to help fight with Captain Moroni against the Lamanites.
2010-12-27-chapter-27-korihor-ase,Chapter 27: Korihor,http://media.ldscdn.org/thumbnails/2010-12-27-chapter-27-korihor-138x81.jpg,2:45,Korihor preaches wickedness. Many people believe Korihor and are led astray. He demands a sign from Alma. Korihor is struck dumb by the Lord.
2010-12-35-chapter-35-captain-moroni-and-pahoran-ase,Chapter 35: Captain Moroni and Pahoran,http://media.ldscdn.org/thumbnails/2010-12-35-chapter-35-captain-moroni-and-pahoran-138x81.jpg,2:38,"Chapter 35: Captain Moroni and Pahoran Captain Moroni writes to Pahoran asking for more soldiers and supplies to help Helaman and his army. Pahoran is unable to send help, however, because a group of wicked Nephites has joined with the Lamanites."
2010-12-26-chapter-26-the-people-of-ammon-ase,Chapter 26: The People of Ammon,http://media.ldscdn.org/thumbnails/2010-12-26-chapter-26-the-people-of-ammon-138x81.jpg,1:37,The sons of Mosiah teach many Lamanites who repent and join the Church. They become known as the Anti-Nephi-Lehies. They are hard-working people who make a promise to God that they will never kill again.
2010-12-34-chapter-34-helaman-and-the-2000-young-warriors-ase,"Chapter 34: Helaman and the 2,000 Young Warriors",http://media.ldscdn.org/thumbnails/2010-12-34-chapter-34-helaman-and-the-2000-young-warriors-138x81.jpg,1:52,"The Nephite leaders don't want the people of Ammon to break their promise and help fight against the Lamanites. Their sons decide to fight. Helaman leads the 2,000 sons to battle. None are killed, because of their great faith."
2010-12-39-chapter-39-nephi-receives-great-power-ase,Chapter 39: Nephi Receives Great Power,http://media.ldscdn.org/thumbnails/2010-12-39-chapter-39-nephi-receives-great-power-138x81.jpg,2:32,Nephi is saddened by the wickedness of the Nephites. He prays for a famine to humble them.
2010-12-37-chapter-37-nephi-and-lehi-in-prison-ase,Chapter 37: Nephi and Lehi in Prison,http://media.ldscdn.org/thumbnails/2010-12-37-chapter-37-nephi-and-lehi-in-prison-138x81.jpg,3:15,"Nephi and Lehi, the sons of Helaman, preach the gospel among the Lamanites. They are thrown into prison but escape by a ring of fire."
2010-12-46-chapter-46-jesus-christ-teaches-and-prays-with-the-nephites-ase,Chapter 46: Jesus Christ Teaches and Prays with the Nephites,http://media.ldscdn.org/thumbnails/2010-12-46-chapter-46-jesus-christ-teaches-and-prays-with-the-nephites-138x81.jpg,2:31,"Angels minister to those who were baptized, and Christ appears again. Christ prays to Heavenly Father. He gives the people the sacrament. After Jesus returns to heaven, his disciples teach and baptize many more people."
2010-12-48-chapter-48-peace-in-america-ase,Chapter 48: Peace in America,http://media.ldscdn.org/thumbnails/2010-12-48-chapter-48-peace-in-america-138x81.jpg,1:23,"After Jesus returns to live with Heavenly Father, the people are blessed. Many more people are baptized, and there is peace in the land."
2010-12-44-chapter-44-jesus-christ-blesses-the-children-ase,Chapter 44: Jesus Christ Blesses the Children,http://media.ldscdn.org/thumbnails/2010-12-44-chapter-44-jesus-christ-blesses-the-children-138x81.jpg,1:08,"Christ tells the Nephites to bring their children to him. He offers a prayer that is so marvelous that the words of it could not be written. Christ blesses the children one by one, and they are surrounded and ministered to by angels from heaven."
2010-12-45-chapter-45-jesus-christ-teaches-about-the-sacrament-and-prayer-ase,Chapter 45: Jesus Christ Teaches about the Sacrament and Prayer,http://media.ldscdn.org/thumbnails/2010-12-45-chapter-45-jesus-christ-teaches-about-the-sacrament-and-prayer-138x81.jpg,1:50,Christ demonstrates and explains the sacrament. He teaches the people to pray always in his name. He gives the twelve disciples the power to give others the Holy Ghost. The disciples witness Christ ascending to heaven.
2010-12-41-chapter-41-the-signs-of-christs-birth-ase,Chapter 41: The Signs of Christ’s Birth,http://media.ldscdn.org/thumbnails/2010-12-41-chapter-41-the-signs-of-christs-birth-138x81.jpg,2:29,"The unbelieving Nephites appoint a day when they will kill the believers if the sign of Christ’s birth has not appeared. Nephi, the son of Nephi, prays in behalf of the believers. The Lord comforts Nephi, and the sign appears the next day."
2010-12-38-chapter-38-the-murder-of-the-chief-judge-ase,Chapter 38: The Murder of the Chief Judge,http://media.ldscdn.org/thumbnails/2010-12-38-chapter-38-the-murder-of-the-chief-judge-138x81.jpg,4:01,Nephi prophesies about the chief judge’s murder. Many people are convinced that Nephi is a prophet.
2010-12-47-chapter-47-jesus-christ-blesses-his-disciples-ase,Chapter 47: Jesus Christ Blesses His Disciples,http://media.ldscdn.org/thumbnails/2010-12-47-chapter-47-jesus-christ-blesses-his-disciples-138x81.jpg,2:42,Christ comes to the twelve disciples when they are fasting and praying. He teaches them the gospel and tells them to write down his words. He promises each of the Twelve distinct blessings.
2010-12-40-chapter-40-samuel-the-lamanite-tells-about-jesus-christ-ase,Chapter 40: Samuel the Lamanite Tells about Jesus Christ,http://media.ldscdn.org/thumbnails/2010-12-40-chapter-40-samuel-the-lamanite-tells-about-jesus-christ-138x81.jpg,2:28,"The Lord sends Samuel, a Lamanite prophet, among the Nephites. He prophesies of the signs of Christ’s birth and death."
2010-12-42-chapter-42-the-signs-of-christs-crucifixion-ase,Chapter 42: The Signs of Christ’s Crucifixion,http://media.ldscdn.org/thumbnails/2010-12-42-chapter-42-the-signs-of-christs-crucifixion-138x81.jpg,2:18,"Great storms, thunderings, and earthquakes arise after the death of Christ. There is darkness for three days, and out of the darkness the survivors hear the voice of Jesus Christ calling them to repentance."
2010-12-43-chapter-43-jesus-christ-appears-to-the-nephites-ase,Chapter 43: Jesus Christ Appears to the Nephites,http://media.ldscdn.org/thumbnails/2010-12-43-chapter-43-jesus-christ-appears-to-the-nephites-138x81.jpg,2:41,Christ descends out of heaven. He speaks to the people gathered at the temple and teaches them about baptism. He calls Twelve Apostles .
2010-12-54-chapter-54-the-promise-of-the-book-of-mormon-ase,Chapter 54: The Promise of the Book of Mormon,http://media.ldscdn.org/thumbnails/2010-12-54-chapter-54-the-promise-of-the-book-of-mormon-138x81.jpg,1:02,"Before Moroni buried the plates, he wrote a promise that if people would ask sincerely if the records were true, the Holy Ghost would testify of the truth. He hid the plates in the Hill Cumorah."
2010-12-51-chapter-51-the-jaredites-travel-to-the-promised-land-ase,Chapter 51: The Jaredites Travel to the Promised Land,http://media.ldscdn.org/thumbnails/2010-12-51-chapter-51-the-jaredites-travel-to-the-promised-land-138x81.jpg,3:12,The Jaredites build barges according to the Lord’s instructions. The brother of Jared asks the Lord to touch stones to provide light in the barges. He sees the Lord. The Jaredites travel to the promised land.
2010-12-50-chapter-50-the-jaredites-leave-babel-ase,Chapter 50: The Jaredites Leave Babel,http://media.ldscdn.org/thumbnails/2010-12-50-chapter-50-the-jaredites-leave-babel-138x81.jpg,1:33,"During the destruction of the Tower of Babel, the Lord spares the languages of Jared’s family. They gather supplies and go where the Lord directs."
2010-12-49-chapter-49-mormon-and-his-teachings-ase,Chapter 49: Mormon and His Teachings,http://media.ldscdn.org/thumbnails/2010-12-49-chapter-49-mormon-and-his-teachings-138x81.jpg,4:19,"Many years after Jesus visited the Nephites, Mormon becomes responsible for the sacred records of the people. The people are very wicked. Mormon leads the people into battle, but because of their wickedness, all people are destroyed."
2010-12-53-chapter-53-moroni-and-his-teachings-ase,Chapter 53: Moroni and His Teachings,http://media.ldscdn.org/thumbnails/2010-12-53-chapter-53-moroni-and-his-teachings-138x81.jpg,1:36,"After Mormon dies, Moroni writes important doctrine about the sacrament, baptism, and the Savior. The wicked Lamanites kill Nephites who would not deny Jesus Christ. Moroni knew he would return to live with Heavenly Father when he died."
2010-12-52-chapter-52-the-destruction-of-the-jaredites-ase,Chapter 52: The Destruction of the Jaredites,http://media.ldscdn.org/thumbnails/2010-12-52-chapter-52-the-destruction-of-the-jaredites-138x81.jpg,2:38,"The wicked Jaredites try to kill the prophets and have many wars. The prophet Ether warns the wicked King Coriantumr about the destruction of his people. Eventually, all people are destroyed. Ether records the history of the Jaredites."
53066324080385927470-ase,Can You Imagine?,http://media.ldscdn.org/thumbnails/2010-06-04-can-you-imagine-138x81.jpg,8:24,A young man's alter ego uses a courtroom setting to explore what it would be like to stand before God on Judgment Day.
18289813987443323399-ase,The Mediator,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/book-of-mormon-video-presentations-cur/2007-01-0005-the-mediator-144x108-thumb.jpg,10:44,A portrayal of the analogy Elder Boyd K. Packer used in his April 1977 general conference address. A young man who fails to pay a debt is saved from the grasp of justice through the mediation of a friend.
11259991082375217510-ase,My Joy is Full,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/book-of-mormon-video-presentations-cur/2007-01-0008-my-joy-is-full-144x108-thumb.jpg,4:04,"Visual and music highlight this portrayal of the Savior's visit to the inhabitants of ancient America, providing a unique view of His caring, compassion, and love for His children."
48407863791198010450-ase,Firm in the Faith of Christ,/bc/content/ldsorg/media-library/images/firminthefaithofchrist.png,13:14,A grandfather uses Captain Moroni as an example of a true hero for his grandson. Moroni's faith and loyalty to the Savior provide an example all Saints should follow.
18109641481088760988-ase,For Our Day,http://media.ldscdn.org/images/videos/scripture-and-lesson-support/book-of-mormon-visual-resource/2012-08-1005-for-our-day-144x108-thumb.jpg,11:08,Latter-day Saint youth from around the world describe the influence and guidance the Book of Mormon provides in their lives.
65911969595099712140-ase,The Pride Cycle,http://media.ldscdn.org/thumbnails/2007-01-0007-the-pride-cycle-138x81.jpg,14:54,An illustration of the great pride of the people of Zarahemla about twenty years before the birth of the Savior. The prophet Nephi foretells the murder of the chief judge as a testimony of the people's wickedness.
20095081786653851230-ase,Becoming Children of Christ,/bc/content/ldsorg/media-library/images/becomingchildrenofchrist.png,11:12,Two young women learn what it means to put off the natural man and become children of Christ.
18100676598157264386-ase,I Will Prepare the Way,/bc/content/ldsorg/media-library/images/iwillpreparetheway.png,9:09,The support and direction the Lord gave to Nephi when he was commanded to build a ship serves as a model for a young woman as she faces an overwhelming task of her own.
34310590472502603220-ase,O Ye Fair Ones,/bc/content/ldsorg/media-library/images/myjoyisfull.png,5:21,"As Mormon and his son Moroni behold the hundreds of thousands of Nephites slain in the last battle with the Lamanites, Mormon laments, ""O ye fair ones, how could ye have departed from the ways of the Lord!"""
2014-00-0010-what-is-the-blueprint-of-christs-church,What Is the Blueprint of Christ’s Church,http://media.ldscdn.org/images/videos/ces-devotionals/2014-ces-devotionals-for-young-adults/2014-00-0010-what-is-the-blueprint-of-christs-church-192x108-thumb.jpg,56:00,"January 12, 2014: Elder Tad R. Callister explains the spiritual blueprint the Lord used to build His church in order to best accommodate the spiritual needs of his children."
2014-00-0030-be-still-and-know-that-i-am-god,"Be Still, and Know That I Am God",http://media.ldscdn.org/images/videos/ces-devotionals/2014-ces-devotionals-for-young-adults/2014-00-0030-be-still-and-know-that-i-am-god-192x108-thumb.jpg,1:01:52,"May 4, 2014: Elder M. Russell Ballard"
2014-00-0020-tuning-our-hearts-to-the-voice-of-the-spirit,Tuning Our Hearts to the Voice of the Spirit,http://media.ldscdn.org/images/videos/ces-devotionals/2014-ces-devotionals-for-young-adults/2014-00-0020-tuning-our-hearts-to-the-voice-of-the-spirit-192x108-thumb.jpg,56:03,"March 2, 2014: Sister Linda K. Burton shares insights to help increase the listener’s ability to recognize the voice of the spirit."
2013-11-0060-i-will-give-myself-to-him,I Will Give Myself to Him,http://media.ldscdn.org/images/videos/ces-devotionals/2013-ces-devotionals-for-young-adults/2013-11-0060-i-will-give-myself-to-him-192x108-thumb.jpg,1:00:52,"November 3, 2013: Brother Russell T. Osguthorpe teaches young adults principles of controlling the natural man and giving themselves to the Lord."
2013-09-0050-youth-of-the-noble-birthright-what-will-you-choose,Youth of the Noble Birthright: What Will You Choose?,http://media.ldscdn.org/images/videos/ces-devotionals/2013-ces-devotionals-for-young-adults/2013-09-0050-youth-of-the-noble-birthright-what-will-you-choose-192x108-thumb.jpg,58:09,"September 8, 2013: Elder Russell M. Nelson teaches that the youth of the Church are to be standard bearers of the Lord, and beacons of light to attract others to Him."
2013-05-0040-our-prophet-thomas-s-monson,Our Prophet: Thomas S. Monson,http://media.ldscdn.org/images/videos/ces-devotionals/2013-ces-devotionals-for-young-adults/2013-05-0040-our-prophet-thomas-s-monson-192x108-thumb.jpg,1:00:22,"May 5, 2013: Elder William R. Walker speaks of five ways individuals can follow the life and teachings of President Thomas S. Monson."
2013-03-0020-that-we-might-not--shrink-dc-1918-ase,That We Might “Not . . . Shrink” (Doctrine and Covenants 19:18),http://media.ldscdn.org/images/videos/ces-devotionals/2013-ces-devotionals-for-young-adults/2013-03-0020-that-we-might-not--shrink-dc-1918-192x108-thumb.jpg,55:52,"March 3, 2013: Elder David A. Bednar speaks on steadfastness and submission to the Lord's will."
2013-01-0010-what-is-truth,What Is Truth?,http://media.ldscdn.org/images/videos/ces-devotionals/2013-ces-devotionals-for-young-adults/2013-01-0010-what-is-truth-192x108-thumb.jpg,53:23,"January 13, 2013: President Dieter F. Uchtdorf shares how to recognize light and truth in our lives and how to react properly to it."
2012-03-0020-what-ere-thou-art-act-well-thy-part,"What E're Thou Art, Act Well Thy Part",http://media.ldscdn.org/images/videos/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-03-0020-what-ere-thou-art-act-well-thy-part-192x108-thumb.jpg,53:10,"March 4, 2012: Elder Quentin L. Cook speaks at a CES Devotional for young adults."
2012-01-0010-the-unspeakable-gift-of-the-holy-ghost,The Unspeakable Gift of the Holy Ghost,http://media.ldscdn.org/images/videos/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-01-0010-the-unspeakable-gift-of-the-holy-ghost-192x108-thumb.jpg,51:16,"January 8, 2012: Elder Jay E. Jensen speaks at a CES Devotional for young adults."
2012-05-0030-stand-in-the-sacred-grove,Stand in the Sacred Grove,http://media.ldscdn.org/images/videos/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-05-0030-stand-in-the-sacred-grove-192x108-thumb.jpg,1:03:15,"May 6, 2012: Elder Marlin K. Jensen speaks at a CES Devotional for young adults."
2012-11-0050-we-are-the-architects-of-our-own-happiness,We Are the Architects of Our Own Happiness,http://media.ldscdn.org/images/videos/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-11-0050-we-are-the-architects-of-our-own-happiness-192x108-thumb.jpg,1:04:54,November 2012: Bishop Gérald Caussé speaks at a CES Devotional for young adults.
2012-09-0040-israel-israel-god-is-calling,"Israel, Israel, God is Calling",http://media.ldscdn.org/images/videos/ces-devotionals/2012-ces-devotionals-for-young-adults/2012-09-0040-israel-israel-god-is-calling-192x108-thumb.jpg,1:04:36,September 2012: Elder Jeffrey R. Holland speaks at a CES Devotional for young adults.
2011-05-1000-coming-to-know,Coming to Know,http://media.ldscdn.org/images/videos/ces-devotionals/2011-ces-devotionals-for-young-adults/2011-05-1000-coming-to-know-192x108-thumb.jpg,36:53,"May 1, 2011: Sister Rosemary M. Wixom addresses young adults and outlines four questions that will help individuals come to the knowledge of their Redeemer."
2011-01-1000-give-us-this-day-our-daily-bread-ase,Give Us This Day Our Daily Bread,http://media.ldscdn.org/images/videos/ces-devotionals/2011-ces-devotionals-for-young-adults/2011-01-1000-give-us-this-day-our-daily-bread-192x108-thumb.jpg,35:35,"January 9, 2011: Elder Christofferson instructs young adults about the importance of seeking God daily and trusting Him to provide."
2011-11-1030-truths-most-worth-knowing,Truths Most Worth Knowing,http://media.ldscdn.org/images/videos/ces-devotionals/2011-ces-devotionals-for-young-adults/2011-11-1030-truths-most-worth-knowing-192x108-thumb.jpg,36:30,"November 6, 2011: President Boyd K. Packer speaks at the CES Devotional."
2011-03-1000-we-were-the-greatest-generation,We Were the Greatest Generation,http://media.ldscdn.org/images/videos/ces-devotionals/2011-ces-devotionals-for-young-adults/2011-03-1000-we-were-the-greatest-generation-192x108-thumb.jpg,32:05,"March 6, 2011: Elder L. Tom Perry encourages young adults to become the greatest generation by helping others return to their Christian faith."
2011-09-1020-truth-and-tolerance,Truth and Tolerance,http://media.ldscdn.org/images/videos/ces-devotionals/2011-ces-devotionals-for-young-adults/2011-09-1020-truth-and-tolerance-192x108-thumb.jpg,54:54,"September 11, 2011: Elder Dallin H. Oaks speaks at the CES Devotional."
2010-11-0050-follow-the-doctrine-and-gospel-of-christ-ase,Follow the Doctrine and Gospel of Christ,http://media.ldscdn.org/images/videos/ces-devotionals/2010-ces-devotionals-for-young-adults/2010-11-0050-follow-the-doctrine-and-gospel-of-christ-192x108-thumb.jpg,41:42,"November 7, 2010: Elder M. Russell Ballard teaches how to remain clean from the world through obedience to the gospel of Jesus Christ."
2010-03-0020-thy-friends-do-stand-by-thee-ase,Thy Friends Do Stand by Thee,http://media.ldscdn.org/images/videos/ces-devotionals/2010-ces-devotionals-for-young-adults/2010-03-0020-thy-friends-do-stand-by-thee-192x108-thumb.jpg,34:54,"March 7, 2010: Elder Ronald A. Rasband shares the importance of making and keeping righteous friendships as we grow together in the gospel."
2009-05-0030-things-as-they-really-are-ase,Things as They Really Are,http://media.ldscdn.org/images/videos/ces-devotionals/2009-ces-devotionals-for-young-adults/2009-05-0030-things-as-they-really-are-192x108-thumb.jpg,38:32,"May 3, 2009: Elder David A. Bednar warns of the effect of using too much technology and taking for granted our physical bodies."
